id,sales
3000888,6.35847367937063
3000889,0.06544353464414167
3000890,5.058215017426978
3000891,2409.445536976826
3000892,0.05192089807769409
3000893,415.1532850510875
3000894,11.660304591184378
3000895,804.4090387689038
3000896,841.5348707360306
3000897,146.94671105236355
3000898,151.16486033897073
3000899,164.01027169736878
3000900,3023.733007017978
3000901,23.131620382989112
3000902,1.6419917173822924
3000903,29.77290063650287
3000904,24.325247867698348
3000905,0.19694852286673345
3000906,207.69589585472187
3000907,22.75429776112129
3000908,52.19116058431647
3000909,19.099922930132255
3000910,95.12972027233918
3000911,4.533801716415466
3000912,303.24016644290543
3000913,198.47949147153753
3000914,4.485684140128981
3000915,11.744578411955612
3000916,315.52604260493274
3000917,59.95382077520481
3000918,4062.4164986304663
3000919,55.2143554634844
3000920,23.99082536994398
3000921,1.9391321763830298
3000922,0.11404475320720045
3000923,2.619083910202874
3000924,1181.892712626499
3000925,0.0010380723167283839
3000926,83.40914195428569
3000927,3.214912215155306
3000928,735.3499301908754
3000929,440.22000965424706
3000930,228.914772867816
3000931,54.05393391350604
3000932,37.603017759969205
3000933,2459.777759776733
3000934,3.2587743401293596
3000935,0.48130581043367426
3000936,13.224250458210891
3000937,18.07571792363501
3000938,0.15264974596094616
3000939,149.92182828146
3000940,2.8447881264687664
3000941,2.318923001451608
3000942,11.485582551168845
3000943,52.01437236711661
3000944,0.5374777518616375
3000945,179.00603506020707
3000946,159.3303558239217
3000947,0.2929202598941591
3000948,3.4414358556376277
3000949,134.99145029122178
3000950,25.54554039874607
3000951,259.4306818698205
3000952,28.077927882711986
3000953,2.5335479446727307
3000954,5.021939705476531
3000955,0.17174437243989069
3000956,5.399220063121912
3000957,3975.917664971422
3000958,0.002746104433384414
3000959,547.8675952379728
3000960,14.921670930688549
3000961,1917.6202878316244
3000962,694.9104718300845
3000963,428.24874070053096
3000964,180.25744693177683
3000965,77.97103382325784
3000966,7217.006732280436
3000967,23.85273568753677
3000968,0.988648344584491
3000969,34.03599142049697
3000970,24.598281381894793
3000971,0.19491942422574332
3000972,509.27066704700627
3000973,7.845945654663238
3000974,31.30269233881346
3000975,12.91587927126587
3000976,36.4076670774184
3000977,2.3048527582628715
3000978,664.1804239317644
3000979,399.7497684891577
3000980,2.9419842808085814
3000981,11.740211499694846
3000982,416.9235598633166
3000983,104.29292002286344
3000984,1270.2430583595951
3000985,75.37023834797925
3000986,11.516393938087687
3000987,4.428576118509287
3000988,0.1072006034340487
3000989,2.2554277418520847
3000990,1477.7525199434315
3000991,0.00033803066602311965
3000992,184.04350558913112
3000993,5.030070805947476
3000994,890.3290566444545
3000995,450.38277162836346
3000996,183.64774995641272
3000997,53.58810155437141
3000998,37.34403236883544
3000999,2765.914446145653
3001000,6.77465951277142
3001001,0.34559000293938996
3001002,17.959656096434763
3001003,20.294549539531122
3001004,0.09787284781117028
3001005,168.9505145596861
3001006,8.556705416538168
3001007,1.2305776310320138
3001008,12.454973377478655
3001009,34.3909098438884
3001010,1.9158159132028831
3001011,129.27471641371721
3001012,184.4374987698762
3001013,1.1862799631569858
3001014,4.775553471958578
3001015,145.32153005045464
3001016,35.39154430725692
3001017,368.73490020850636
3001018,73.18823188064442
3001019,3.0947300670225606
3001020,4.64668044299863
3001021,0.1072006034340487
3001022,3.687935131330977
3001023,1445.0438956638582
3001024,0.00033803066602311965
3001025,95.3618816357358
3001026,4.497320268975082
3001027,662.5239501802649
3001028,286.32035995816415
3001029,149.44898453207617
3001030,59.8112054010508
3001031,35.1894188397454
3001032,2763.7652047406164
3001033,13.7036978024854
3001034,0.5753738284914568
3001035,13.354452866902927
3001036,19.707159522825904
3001037,0.09787284781117028
3001038,132.53625727234007
3001039,0.43544994361546624
3001040,1.2305776310320138
3001041,7.757652858992595
3001042,50.3352601865961
3001043,1.3534963923528467
3001044,89.49285119439153
3001045,195.99164825634747
3001046,0.308243387983017
3001047,4.297855527869181
3001048,65.39568769258034
3001049,22.82798990742952
3001050,193.48341157041523
3001051,34.61231943206947
3001052,2.4062215483665637
3001053,3.7034509437882743
3001054,0.07476938233337357
3001055,3.532810927964341
3001056,1589.8099521663003
3001057,0.00033804026604406905
3001058,161.2497492568325
3001059,5.423684603465446
3001060,980.7351330330946
3001061,447.7469830618581
3001062,240.1602725352197
3001063,36.224802420369535
3001064,31.24844236569399
3001065,2860.123686424284
3001066,4.438226994709009
3001067,0.340634521827716
3001068,16.85473353685411
3001069,17.578754127633317
3001070,0.08793551987416429
3001071,191.0122384013942
3001072,1.3417225247653382
3001073,1.0656479904147929
3001074,7.69796751786248
3001075,56.187682566485925
3001076,1.9370123819508176
3001077,134.59046920280815
3001078,278.0608218517519
3001079,1.295444478672607
3001080,3.917473328382873
3001081,78.4246907686297
3001082,69.39346104567926
3001083,379.40121015099965
3001084,112.49038569966248
3001085,4.876211648277918
3001086,3.635313290869916
3001087,1.5047411055978646
3001088,4.120124599641078
3001089,1661.3073854271352
3001090,0.000633743380674524
3001091,142.91266659969014
3001092,5.0384249731134405
3001093,859.9183038612405
3001094,381.2711416821177
3001095,215.70179499040515
3001096,101.54802614589566
3001097,54.73709376313745
3001098,2747.6739708193613
3001099,7.916356253203181
3001100,1.139401026256697
3001101,20.480358930531427
3001102,22.371695159651047
3001103,0.11199736911919049
3001104,211.71996006640086
3001105,8.619112300901477
3001106,1.4095874741357297
3001107,13.013303528184961
3001108,30.84438472092051
3001109,1.5921280153613973
3001110,123.56802940966334
3001111,195.5005984481304
3001112,1.2939679987799158
3001113,6.339178084413189
3001114,96.1828293231597
3001115,43.54903694480877
3001116,578.8775965199786
3001117,102.31815949274399
3001118,6.085920413458559
3001119,2.99905856964964
3001120,0.12055539490243773
3001121,4.681341035923776
3001122,1186.239629595544
3001123,0.0005726864965962474
3001124,137.49405722016908
3001125,5.40390834806727
3001126,755.1411777933882
3001127,251.34179626461452
3001128,128.77112052202207
3001129,116.00362968061872
3001130,28.662899975094696
3001131,1994.5875070356378
3001132,6.17002142570202
3001133,0.755382803057354
3001134,18.339966987133817
3001135,20.434823498757318
3001136,0.2949939083381988
3001137,137.1618261433507
3001138,0.06267478048674327
3001139,1.538087694294857
3001140,15.504815530384203
3001141,39.9755351110791
3001142,0.6291273904723543
3001143,53.46583025036668
3001144,127.41391772265592
3001145,0.5711935025164971
3001146,3.9401149635977166
3001147,74.08295778094964
3001148,35.43179348068301
3001149,429.1967018236737
3001150,25.833103270637178
3001151,2.0248152379638236
3001152,5.257828361533252
3001153,0.29211422034772266
3001154,3.688761910558671
3001155,2361.4494131760666
3001156,0.001291325037321678
3001157,294.68220781399936
3001158,5.4768597585576115
3001159,1051.8001783054492
3001160,1146.399209098258
3001161,421.8558934568326
3001162,146.10240626621686
3001163,78.58961160945054
3001164,3940.7467822918566
3001165,11.917267243278376
3001166,0.376139104536295
3001167,24.981585486865285
3001168,23.809952224936193
3001169,0.1144844941109143
3001170,239.3946177596037
3001171,0.62221657327413
3001172,3.392099835830711
3001173,15.702761905925636
3001174,34.30360899251736
3001175,2.7483735296443497
3001176,235.84072038327471
3001177,225.2455006720291
3001178,3.608906066015925
3001179,7.353325200581126
3001180,276.641559949014
3001181,53.773212036572836
3001182,1144.9416322069474
3001183,36.16624321119452
3001184,8.39456042861443
3001185,3.2381409076072036
3001186,0.14930282144034665
3001187,2.9649392536183297
3001188,1618.6384191753934
3001189,0.002588596953702356
3001190,428.201681368433
3001191,4.927456570377103
3001192,443.71640405804936
3001193,561.8639747840389
3001194,173.9959241262897
3001195,127.21988034738814
3001196,37.40657839526136
3001197,2081.7301548386904
3001198,10.395208440504927
3001199,0.977404819445106
3001200,14.38814813337449
3001201,18.469548937997832
3001202,0.08924004773005056
3001203,136.03992099756042
3001204,8.401314881619621
3001205,51.60826967298713
3001206,18.151271349959327
3001207,52.78754491680402
3001208,2.3717587181896937
3001209,76.39322481769817
3001210,123.60877235764893
3001211,2.503782383143057
3001212,3.2110981084129238
3001213,137.6157687455705
3001214,51.858383907627655
3001215,1055.0290877898378
3001216,62.78667315071327
3001217,8.790124925082614
3001218,6.319076922309986
3001219,1.0548109988505439
3001220,3.068888152132257
3001221,2254.5357134936858
3001222,0.0006026565693171604
3001223,146.878829173652
3001224,6.221027033388042
3001225,732.823495729147
3001226,332.535580062195
3001227,246.7429264638284
3001228,40.961085843635026
3001229,35.70226566107975
3001230,2889.3449630106184
3001231,17.180317610320113
3001232,0.8825780294886075
3001233,14.702282116882117
3001234,19.07616305534111
3001235,0.11329453671395856
3001236,153.66267567164633
3001237,5.540133437739803
3001238,1.3004061817152341
3001239,8.04094497145695
3001240,37.64808971105357
3001241,3.0818167166132593
3001242,120.08138610368343
3001243,149.0424850071798
3001244,0.33743610121277307
3001245,4.666444164832824
3001246,86.50492751108705
3001247,24.19974203195836
3001248,405.82998330129703
3001249,78.17604242878481
3001250,3.7566061211996002
3001251,7.035710686093604
3001252,0.07903275261106392
3001253,7.824803197187564
3001254,2784.734744078832
3001255,0.04993242649844269
3001256,618.7956616773852
3001257,13.46086654126987
3001258,864.5696813710613
3001259,818.003655485818
3001260,214.3898188252968
3001261,158.08320534039228
3001262,105.23187685313074
3001263,3764.209259067248
3001264,33.0604148152744
3001265,0.4968488564198188
3001266,23.101401994465455
